parameter	lambda_true	lambda_predicted
rel_heading	-1.8068817861382076	-2.9810297902981033
rel_heading	-9.780382787369355	-1.914597379581898
rel_heading	-10.105186998954903	-6.4763259490167115
rel_heading	-7.141867744090362	-15.0
rel_heading	5.8234051347416305	0.7125475847474838
rel_heading	-5.168000083483161	-8.51731513258871
rel_heading	12.916641908284195	0.0018792646224280434
rel_heading	-2.115840478491368	-0.16830461800734398
rel_heading	-3.8719588332778194	-8.51731513258871
rel_heading	-14.40371677497297	-15.0
rel_heading	0.24267519618344124	-0.06023666250741336
rel_heading	-6.7996360360816865	-11.090903666995459
