parameter	lambda_true	lambda_predicted
dev_collission	-14.792863300681761	-12.48230552828846
dev_collission	-6.513735756380443	1.0002274001708351
dev_collission	6.397991506621445	15.0
dev_collission	-14.165933683279494	-13.784319241973192
dev_collission	-11.10361321322399	-15.0
dev_collission	11.221067265115035	2.890193081248872
dev_collission	4.795037631918344	2.5132014604612465
dev_collission	7.911600327996549	15.0
dev_collission	4.171193043528678	0.43825484990578323
dev_collission	11.761207042821166	3.8815388568856655
dev_collission	-1.259719203229066	-0.32309184752024583
dev_collission	13.743680612730273	15.0
dev_collission	7.0759227805394005	6.857711593657837
dev_collission	4.229753431431853	3.6526710916862752
dev_collission	-4.438049605209182	-2.8751454119705744
dev_collission	12.950533897450885	2.339871251982742
