parameter	lambda_true	lambda_predicted
rel_heading	-15.0	-13.649317659699786
rel_heading	-13.421052631578947	-15.0
rel_heading	-11.842105263157894	-11.993534022346111
rel_heading	-10.263157894736842	-5.4940225983103215
rel_heading	-8.68421052631579	-10.2448658906575
rel_heading	-7.105263157894736	-10.225171477379725
rel_heading	-5.526315789473685	-2.7378584400599824
rel_heading	-3.947368421052632	-4.751197698576156
rel_heading	-2.3684210526315788	-3.5480323662573934
rel_heading	-0.7894736842105257	-1.1668746119437974
rel_heading	0.7894736842105274	-0.07827994106367239
rel_heading	2.3684210526315788	-0.22225797474781794
rel_heading	3.94736842105263	0.034738021653590655
rel_heading	7.105263157894736	0.4141796125533439
rel_heading	10.263157894736842	-0.11354478457423686
rel_heading	11.842105263157894	0.15403892459924032
rel_heading	13.421052631578949	0.5541472311572642
rel_heading	15.0	0.06296112681050749
