parameter	lambda_true	lambda_predicted
dev_ego_heading	-12.004889733917611	-11.63734896164448
rel_heading	-11.348438507232554	-11.188117645462022
dev_collission	2.658072280842262	1.6571696431043228
dev_ego_heading	-9.825431477193924	-10.253297784456016
rel_heading	5.548231187179017	1.3560795510963857
dev_collission	-18.891673004308007	-15.672264684510772
dev_ego_heading	-7.238821671020243	-8.483246920279589
rel_heading	-6.720019716796612	-15.0
dev_collission	5.2084864633048085	2.1753044756774567
dev_ego_heading	-6.042907577306023	-4.522969444089107
rel_heading	12.177682549689028	7.406998847464077
dev_collission	8.22601381468203	4.70697985988501
dev_ego_heading	-7.381615776779153	-2.2928496962437683
rel_heading	-14.818915336465956	-10.499637277465238
dev_collission	-1.5795440812609307	20.0
dev_ego_heading	-7.668581796633092	-1.157369988774594
rel_heading	1.2741122719071	-9.184533954292498
dev_collission	6.243737241685526	14.57562596344525
dev_ego_heading	-2.3832161493449497	-1.2162000315315395
rel_heading	-7.020699613813701	-15.0
dev_collission	-2.7687692577130036	9.74852021468052
dev_ego_heading	8.205931825452808	13.127147518528261
rel_heading	0.3298625693573545	0.6508836733487406
dev_collission	5.619756650718038	1.1163529367168152
dev_ego_heading	13.518669492930268	15.0
rel_heading	5.969136609773564	5.7572360388905786
dev_collission	-7.398220518382214	-9.54176721253343
dev_ego_heading	5.512188892968048	14.502020315259383
rel_heading	-5.893262739792833	-10.084732757859038
dev_collission	17.664883635206444	14.51972942396889
dev_ego_heading	-13.918100582683591	-3.3145543952060574
rel_heading	-8.672541451953993	-15.0
dev_collission	10.980053953019127	20.0
dev_ego_heading	-14.92317489312277	-15.0
rel_heading	-2.127474737654447	-8.93918932337127
dev_collission	9.067243560380476	11.293964621800384
dev_ego_heading	-11.172876490915538	-0.22518545097073422
rel_heading	3.102781249826773	-8.216257532923434
dev_collission	17.592292938523684	1.9133237823205727
dev_ego_heading	5.826605303358676	2.089174583678825
rel_heading	4.15002985628562	6.78368372975218
