parameter	lambda_true	lambda_predicted
rel_heading	1.0562589412805963	1.7853185537399052
dev_collission	18.92544394940326	20.0
dev_ego_heading	13.33784379764035	11.49878753406085
rel_heading	-6.579757467499222	-9.601362205058605
dev_collission	1.83175939757529	4.4509289830382
dev_ego_heading	12.098217459738382	14.997405303526484
rel_heading	-8.407992935951643	-14.603791028496312
dev_collission	8.385320222345207	13.090523463422471
dev_ego_heading	2.0194510507831467	1.7325284977737316
rel_heading	-4.90854474987785	-8.518202608623927
dev_collission	4.4261450277613115	1.3126559945814078
dev_ego_heading	14.995908309526872	13.127147518528261
rel_heading	6.551921943666905	0.6508836733487406
dev_collission	8.867488586527795	1.1163529367168152
dev_ego_heading	-11.04280288604649	-0.463177646954996
rel_heading	-11.111459665627596	-15.0
dev_collission	-15.00859992586728	-7.195741894985562
dev_ego_heading	6.011173453788928	2.4462396681236775
rel_heading	7.445889945326488	10.481510613597377
dev_collission	19.46428768883399	6.981182755961548
dev_ego_heading	0.6678094338949201	0.04113366920099745
rel_heading	-10.028156171052764	-11.634425259973266
dev_collission	12.164627677612543	12.997075762847038
dev_ego_heading	1.5947798037432435	-0.060288522063112325
rel_heading	9.488253017843856	8.63562472315383
dev_collission	19.844079181887196	12.414392417826283
dev_ego_heading	14.780276739940476	13.699589031427077
rel_heading	0.7743046321735516	-1.9156005936060705
dev_collission	-17.16758647773952	-18.23359768274002
dev_ego_heading	-14.695593722053609	-5.060920040766497
rel_heading	10.999364275804343	15.0
dev_collission	12.786322873221962	9.770865430078223
dev_ego_heading	-5.940223416175186	-2.1418770098483693
rel_heading	-5.4519711450032045	-5.056675023935572
dev_collission	-18.236648964530325	-20.0
dev_ego_heading	10.64108211653691	3.4617899666380487
rel_heading	-2.9668561753710367	-3.162576851132058
dev_collission	4.8612800585644145	14.94958495580014
dev_ego_heading	-5.126339530858367	-8.76257584793476
rel_heading	-12.252466327548392	-11.786837606679693
dev_collission	17.699191286487228	20.0
dev_ego_heading	14.900958335722844	7.195084792370822
rel_heading	-0.6596400066020891	-1.2194655235147502
dev_collission	7.923540801553372	4.995482598087494
dev_ego_heading	-14.689517117076145	-3.2531750542771705
rel_heading	7.291736576465283	6.1642708238143085
dev_collission	12.156182928166757	4.196304774511962
dev_ego_heading	10.53743031528857	3.244779901998877
rel_heading	-0.5998513706486435	-0.4835811347547211
dev_collission	11.338362314401621	15.01839795328486
dev_ego_heading	14.448296392207293	14.914988862019396
rel_heading	-2.800316287329945	-2.9921421794711396
dev_collission	-13.882066229271409	-19.887611786635603
dev_ego_heading	-3.7197068994499958	1.6485716392394913
rel_heading	0.2695503219131403	-0.2818505863786059
dev_collission	-6.226268329104755	-5.916101294701505
dev_ego_heading	-13.019227108285282	-5.707730259440913
rel_heading	6.99113250713026	5.649913896574562
dev_collission	-8.981553438978978	-4.403390736260637
dev_ego_heading	3.2753345645459433	0.7929408316188109
rel_heading	11.032005306220242	7.920518950554499
dev_collission	16.5451968271342	19.923996824727944
dev_ego_heading	11.028893242644273	4.905320123441097
rel_heading	-10.024535760289425	-8.126590820338244
dev_collission	1.7897445515428956	20.0
dev_ego_heading	14.672441325059715	10.864556416214189
rel_heading	-2.477328352882827	-2.5203646297725846
dev_collission	-0.7737288732622396	-2.9312234610216237
dev_ego_heading	-10.078942049565901	-15.0
rel_heading	-5.760857413934854	-10.881276146851649
dev_collission	17.937259738894873	20.0
dev_ego_heading	6.047782043858074	5.931864737918126
rel_heading	-13.388862630287566	-8.51731513258871
dev_collission	4.245575227760362	8.592639746974587
dev_ego_heading	-9.27708234939033	-4.860525674837916
rel_heading	13.011755419234994	6.1176899855782
dev_collission	9.588732680272287	4.408832642004062
dev_ego_heading	-13.67403448473466	-7.5445947791640515
rel_heading	14.598932714589939	15.0
dev_collission	18.958134903077905	17.086202275318115
dev_ego_heading	4.970845168408978	3.2779891661899674
rel_heading	-7.186054145567647	-10.523954377313112
dev_collission	14.46038563888645	14.640615752818688
dev_ego_heading	-3.620423832937398	-3.932222998525699
rel_heading	-10.338588826323818	-15.0
dev_collission	9.28650099343001	13.659110824078201
dev_ego_heading	-0.9380027674028373	-1.0235616104264438
rel_heading	13.903564693388265	6.554648682176013
dev_collission	-8.371317747898024	-8.506030008144721
dev_ego_heading	4.617198862918997	3.4956850846840752
rel_heading	9.813978769343088	15.0
dev_collission	-5.902345300673431	-7.943031871102966
dev_ego_heading	0.8370023501038091	-0.5849620892735777
rel_heading	11.80542154133316	6.345049228152573
dev_collission	-19.486431225485607	-8.75636284483254
dev_ego_heading	-9.28458024085769	-3.4510693818975064
rel_heading	-14.737451320185926	-15.0
dev_collission	17.487506827116682	20.0
dev_ego_heading	-12.093261553955172	-12.706100972678483
rel_heading	-3.3246653326950906	-6.752484745187518
dev_collission	-13.556768848632665	-17.06850434481974
dev_ego_heading	2.347807798925956	7.001405025317098
rel_heading	-1.3651464607378703	-2.746684195439558
dev_collission	-5.372824475526885	-13.281112651263847
dev_ego_heading	-14.706278079869737	-5.262244826951288
rel_heading	-14.04911765983709	-9.486104677906262
dev_collission	-12.969059474945794	-2.1371342762796686
dev_ego_heading	-3.9552341026562274	-2.4989232955508633
rel_heading	-10.281545772009615	-11.696874544030784
dev_collission	-12.53900948212786	-13.92625096495953
dev_ego_heading	13.611988938152454	7.249350721377087
rel_heading	11.49803361887092	8.628965802046839
dev_collission	-15.03590905535166	-13.245876444494408
dev_ego_heading	8.329815824918906	13.127147518528261
rel_heading	3.3120011743004873	0.6508836733487406
dev_collission	5.494382043515522	1.1163529367168152
dev_ego_heading	-10.448036803597837	-11.016519653744572
rel_heading	-2.7769560780329368	-8.999063182431446
dev_collission	-7.228773766851164	-20.0
dev_ego_heading	14.373410240136419	3.0630324014456765
rel_heading	12.138870781197738	15.0
dev_collission	-17.107785167588485	-8.477487037809569
dev_ego_heading	-7.226327865057277	-2.019410159773824
rel_heading	13.690279950343566	7.9766021420202025
dev_collission	-14.985373193081104	-5.034917717297673
dev_ego_heading	12.395143471130062	15.0
rel_heading	-6.166122500390369	-9.812281601295316
dev_collission	0.520417839445205	-1.798567732138769
dev_ego_heading	0.32730934229319786	-0.6261120820985937
rel_heading	9.418556289488738	6.072912002687552
dev_collission	2.030012446132762	3.779908086565168
dev_ego_heading	-13.796537503740343	-14.948492094612277
rel_heading	3.2433506435369495	6.9290426549321005
dev_collission	10.02603669678465	15.914073822514759
dev_ego_heading	-3.5685918588916206	-5.862381787760995
rel_heading	0.06574015993655635	0.5338710845888869
dev_collission	8.426284292113838	4.197994980693983
